"TimeCreated","LevelDisplayName","ProviderName","Id","Message"
"11/8/2025 4:23:26 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000120000001). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:23:16 p. m.","Información","Microsoft-Windows-IsolatedUserMode","2","Secure Trustlet Id 6 and Pid 5992 stopped with status STATUS_SUCCESS."
"11/8/2025 4:18:26 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000120000001). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:18:26 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000720000001). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:18:26 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000720000001). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:18:26 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000220000001). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:17:43 p. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"11/8/2025 4:17:43 p. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"11/8/2025 4:17:42 p. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"11/8/2025 4:17:41 p. m.","Advertencia","Microsoft-Windows-DistributedCOM","10016","La configuración de permisos específico de la aplicación no concede el permiso Iniciar Local para la aplicación de servidor COM con CLSID 
Windows.SecurityCenter.WscBrokerManager
 y APPID 
No disponible
 al usuario NT AUTHORITY\SYSTEM con SID (S-1-5-18) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
"11/8/2025 4:17:41 p. m.","Advertencia","Microsoft-Windows-DistributedCOM","10016","La configuración de permisos específico de la aplicación no concede el permiso Iniciar Local para la aplicación de servidor COM con CLSID 
Windows.SecurityCenter.WscDataProtection
 y APPID 
No disponible
 al usuario NT AUTHORITY\SYSTEM con SID (S-1-5-18) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
"11/8/2025 4:17:41 p. m.","Advertencia","Microsoft-Windows-DistributedCOM","10016","La configuración de permisos específico de la aplicación no concede el permiso Iniciar Local para la aplicación de servidor COM con CLSID 
Windows.SecurityCenter.SecurityAppBroker
 y APPID 
No disponible
 al usuario NT AUTHORITY\SYSTEM con SID (S-1-5-18) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
"11/8/2025 4:17:40 p. m.","Información","Microsoft-Windows-Time-Service","158","El proveedor de hora 'VMICTimeProvider' ha indicado que el hardware y el entorno operativo actuales no son compatibles y se ha detenido. Este es un comportamiento esperado para VMICTimeProvider en entornos que no son invitados de HyperV. Este también podría ser el comportamiento esperado de este proveedor en el entorno operativo actual."
"11/8/2025 4:17:36 p. m.","Advertencia","Microsoft-Windows-DistributedCOM","10016","La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario TICPC-05\PCTIC-05 con SID (S-1-5-21-72991934-2165796093-3938425774-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID MSTeams_25198.1109.3837.4725_x64__8wekyb3d8bbwe (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
"11/8/2025 4:17:18 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000220000001). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:17:18 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000420000001). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:17:14 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000420000001). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:16:28 p. m.","Advertencia","Microsoft-Windows-DistributedCOM","10016","La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario TICPC-05\PCTIC-05 con SID (S-1-5-21-72991934-2165796093-3938425774-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
"11/8/2025 4:16:20 p. m.","Advertencia","Microsoft-Windows-DistributedCOM","10016","La configuración de permisos específico de la aplicación no concede el permiso Iniciar Local para la aplicación de servidor COM con CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 y APPID 
No disponible
 al usuario TICPC-05\PCTIC-05 con SID (S-1-5-21-72991934-2165796093-3938425774-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
"11/8/2025 4:16:19 p. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"11/8/2025 4:16:19 p. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"11/8/2025 4:16:18 p. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"11/8/2025 4:16:17 p. m.","Información","Microsoft-Windows-IsolatedUserMode","5","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"11/8/2025 4:16:17 p. m.","Información","Microsoft-Windows-IsolatedUserMode","2","Secure Trustlet Id 0 and Pid 0 stopped with status STATUS_SUCCESS."
"11/8/2025 4:16:16 p. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"11/8/2025 4:16:16 p. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"11/8/2025 4:16:15 p. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"11/8/2025 4:16:11 p. m.","Información","Microsoft-Windows-IsolatedUserMode","5","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"11/8/2025 4:15:59 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\Users\PCTIC-05\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\SystemAppData\Helium\User.dat se borró mediante la actualización de 1 claves y la creación de 1 páginas modificadas."
"11/8/2025 4:15:59 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\Users\PCTIC-05\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\Settings\settings.dat se borró mediante la actualización de 46 claves y la creación de 5 páginas modificadas."
"11/8/2025 4:15:50 p. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"11/8/2025 4:15:48 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","232","NIC C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 (Friendly Name: Default Switch) successfully connected to port C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 (Friendly Name: Host Vnic C08CB7B8-9B3C-408E-8E30-5E16A3AEB444) on switch C08CB7B8-9B3C-408E-8E30-5E16A3AEB444(Friendly Name: Default Switch)."
"11/8/2025 4:15:48 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","7","Miniport NIC C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 (Friendly Name: Default Switch) successfully initialized."
"11/8/2025 4:15:48 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","291","Descarga de RSC modificada para la C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 NIC (nombre descriptivo: Default Switch) IPv4 anterior: Deshabilitado, IPv4 actual: Deshabilitado, IPv6 anterior: Deshabilitado, IPv6 actual: Deshabilitado. Motivo: Inicio de NIC"
"11/8/2025 4:15:48 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","233","La operación ' Create ' se realizó correctamente en la NIC C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 (nombre descriptivo: Default Switch) e ID. de instancia {00000000-0000-0000-0000-000000000000}. "
"11/8/2025 4:15:48 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","291","Descarga de RSC modificada para la C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 NIC (nombre descriptivo: Default Switch) IPv4 anterior: Deshabilitado, IPv4 actual: Deshabilitado, IPv6 anterior: Deshabilitado, IPv6 actual: Deshabilitado. Motivo: Creación de NIC"
"11/8/2025 4:15:48 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","264","El C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 de puerto interno o externo (nombre descriptivo: Host Vnic C08CB7B8-9B3C-408E-8E30-5E16A3AEB444) se creó correctamente en el conmutador C08CB7B8-9B3C-408E-8E30-5E16A3AEB444 (nombre descriptivo: Default Switch)."
"11/8/2025 4:15:48 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","292","Descarga de RSC modificada para el puerto C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 (nombre descriptivo: Host Vnic C08CB7B8-9B3C-408E-8E30-5E16A3AEB444) Anterior: Deshabilitado, actual: Habilitado. Motivo: Creación de puertos"
"11/8/2025 4:15:48 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","9","Switch C08CB7B8-9B3C-408E-8E30-5E16A3AEB444 (Friendly Name: Default Switch) successfully initialized."
"11/8/2025 4:15:48 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","232","NIC C08CB7B8-9B3C-408E-8E30-5E16A3AEB444 (Friendly Name: Default Switch) successfully connected to port C08CB7B8-9B3C-408E-8E30-5E16A3AEB444 (Friendly Name: Default Switch) on switch C08CB7B8-9B3C-408E-8E30-5E16A3AEB444(Friendly Name: Default Switch)."
"11/8/2025 4:15:48 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","233","La operación ' Create ' se realizó correctamente en la NIC C08CB7B8-9B3C-408E-8E30-5E16A3AEB444 (nombre descriptivo: Default Switch) e ID. de instancia {00000000-0000-0000-0000-000000000000}. "
"11/8/2025 4:15:48 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","291","Descarga de RSC modificada para la C08CB7B8-9B3C-408E-8E30-5E16A3AEB444 NIC (nombre descriptivo: Default Switch) IPv4 anterior: Deshabilitado, IPv4 actual: Deshabilitado, IPv6 anterior: Deshabilitado, IPv6 actual: Deshabilitado. Motivo: Creación de NIC"
"11/8/2025 4:15:48 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","67","El C08CB7B8-9B3C-408E-8E30-5E16A3AEB444 de puerto (nombre descriptivo: Default Switch) se creó correctamente en el conmutador C08CB7B8-9B3C-408E-8E30-5E16A3AEB444 (nombre descriptivo: Default Switch)."
"11/8/2025 4:15:48 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","292","Descarga de RSC modificada para el puerto C08CB7B8-9B3C-408E-8E30-5E16A3AEB444 (nombre descriptivo: Default Switch) Anterior: Deshabilitado, actual: Habilitado. Motivo: Creación de puertos"
"11/8/2025 4:15:47 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","233","La operación ' Delete ' se realizó correctamente en la NIC 790E58B4-7939-4434-9358-89AE7DDBE87F (nombre descriptivo: WSL (Hyper-V firewall)) e ID. de instancia {b3f834cd-132c-490b-b872-3dd8128d4900}. "
"11/8/2025 4:15:46 p. m.","Advertencia","Netwtw10","6062","6062 - Lso was triggered"
"11/8/2025 4:15:46 p. m.","Información","Microsoft-Windows-TPM-WMI","1025","El TPM se aprovisionó correctamente y está listo para su uso."
"11/8/2025 4:15:46 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","62","El conmutador 790E58B4-7939-4434-9358-89AE7DDBE87E (nombre descriptivo: WSL (Hyper-V firewall)) se ha eliminado correctamente."
"11/8/2025 4:15:46 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","233","La operación ' Delete ' se realizó correctamente en la NIC 790E58B4-7939-4434-9358-89AE7DDBE87E (nombre descriptivo: WSL (Hyper-V firewall)) e ID. de instancia {00000000-0000-0000-0000-000000000000}. "
"11/8/2025 4:15:46 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","71","Eliminación completada para el 790E58B4-7939-4434-9358-89AE7DDBE87E de puerto (nombre descriptivo: WSL (Hyper-V firewall))."
"11/8/2025 4:15:46 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","71","Eliminación completada para el 790E58B4-7939-4434-9358-89AE7DDBE87F de puerto (nombre descriptivo: Host Vnic 790E58B4-7939-4434-9358-89AE7DDBE87E)."
"11/8/2025 4:15:46 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","69","El 790E58B4-7939-4434-9358-89AE7DDBE87F de puerto (nombre descriptivo: Host Vnic 790E58B4-7939-4434-9358-89AE7DDBE87E) se eliminó correctamente. Cambie 790E58B4-7939-4434-9358-89AE7DDBE87E (nombre descriptivo: WSL (Hyper-V firewall))."
"11/8/2025 4:15:46 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","234","NIC 790E58B4-7939-4434-9358-89AE7DDBE87F successfully disconnected from port 790E58B4-7939-4434-9358-89AE7DDBE87F."
"11/8/2025 4:15:46 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","69","El 790E58B4-7939-4434-9358-89AE7DDBE87E de puerto (nombre descriptivo: WSL (Hyper-V firewall)) se eliminó correctamente. Cambie 790E58B4-7939-4434-9358-89AE7DDBE87E (nombre descriptivo: WSL (Hyper-V firewall))."
"11/8/2025 4:15:46 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","234","NIC 790E58B4-7939-4434-9358-89AE7DDBE87E successfully disconnected from port 790E58B4-7939-4434-9358-89AE7DDBE87E."
"11/8/2025 4:15:43 p. m.","Información","VfpExt","7036","El servicio  entró en estado Filter detach complete."
"11/8/2025 4:15:43 p. m.","Información","VfpExt","7036","El servicio  entró en estado Filter detach start."
"11/8/2025 4:15:43 p. m.","Información","VfpExt","7036","El servicio  entró en estado Filter pause complete."
"11/8/2025 4:15:43 p. m.","Información","VfpExt","7036","El servicio  entró en estado Filter pause start."
"11/8/2025 4:15:42 p. m.","Información","Netwtw10","7021","7021 - Connection telemetry fields and analysis usage"
"11/8/2025 4:15:42 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","233","La operación ' Delete ' se realizó correctamente en la NIC C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 (nombre descriptivo: Default Switch) e ID. de instancia {a58d1681-a9e4-45c8-b696-27d59f1fbcf3}. "
"11/8/2025 4:15:41 p. m.","Información","Microsoft-Windows-Winlogon","7001","Notificación de inicio de sesión de usuario para el Programa para la mejora de la experiencia del usuario"
"11/8/2025 4:15:41 p. m.","Información","Microsoft-Windows-TPM-WMI","1282","Se generó el identificador de dispositivos TBS."
"11/8/2025 4:15:40 p. m.","Información","Service Control Manager","7040","El tipo de inicio del servicio Windows Modules Installer se cambió de inicio automático a inicio por solicitud."
"11/8/2025 4:15:38 p. m.","Información","Microsoft-Windows-WLAN-AutoConfig","10001","El módulo de extensibilidad de WLAN se inició correctamente.

Ruta de acceso del módulo: C:\WINDOWS\system32\IntelIHVRouter10.dll
"
